metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,policy,contract,budget_bp,mechanism
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M06
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,500,M06
delta_leak_recall,0.3599333333333333,0.3502075,0.37016666666666664,1.0,500,20,0.023638737535678633,P6,encoded_column,500,M06
delta_deletion_precision,0.7616999999999999,0.73655,0.78535,1.0,500,20,0.05624018042944779,P6,encoded_column,500,M06
delta_legit_retention,0.04688750000000001,0.04347071875000001,0.050474739583333345,1.0,500,20,0.008087270925559,P6,encoded_column,500,M06
delta_semantic_group_recall_full,0.18780000000000002,0.1851,0.19010000000000002,1.0,500,20,0.005836365126920762,P6,encoded_column,500,M06
delta_semantic_group_recall_any,0.7565,0.7305,0.7816,1.0,500,20,0.059279445270506256,P6,encoded_column,500,M06
delta_partial_group_violation_rate,0.5687,0.5439,0.5929025,1.0,500,20,0.05699224323952939,P6,encoded_column,500,M06
delta_legacy_sdr,0.09811475228099435,0.08330044000359142,0.111497825623694,1.0,500,20,0.033435504590399,P6,encoded_column,500,M07
delta_directional_repair,0.10774447889584926,0.09813185850130604,0.11775796262361644,1.0,500,20,0.023115574489257412,P6,encoded_column,500,M07
delta_same_side_residual,-0.10774447889584926,-0.11772372556127915,-0.09798764609204844,0.0,500,20,0.023115574489257412,P6,encoded_column,500,M07
delta_overcorrection,0.009629726614854884,0.004454098703169149,0.01573962743283413,1.0,500,20,0.013519143796738582,P6,encoded_column,500,M07
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M07
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,500,M07
delta_leak_recall,0.6477,0.6039000000000001,0.6909000000000001,1.0,500,20,0.10143865141059397,P6,encoded_column,500,M07
delta_deletion_precision,0.6477,0.6043,0.6915000000000001,1.0,500,20,0.10143865141059397,P6,encoded_column,500,M07
delta_legit_retention,0.03822625,0.033755395833333326,0.04281022916666669,1.0,500,20,0.010785532624703274,P6,encoded_column,500,M07
delta_semantic_group_recall_full,0.6477,0.6057975000000001,0.6911,1.0,500,20,0.10143865141059397,P6,encoded_column,500,M07
delta_semantic_group_recall_any,0.6477,0.6041949999999999,0.6906024999999999,1.0,500,20,0.10143865141059397,P6,encoded_column,500,M07
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M07
delta_legacy_sdr,-0.023007852765317124,-0.046339944985714816,-0.0028139391020335085,0.0114,500,20,0.05032910385277782,P6,encoded_column,500,M08
delta_directional_repair,-0.0030245742733237685,-0.01353634038981133,0.005370251344127215,0.2816,500,20,0.022092940247377145,P6,encoded_column,500,M08
delta_same_side_residual,0.0030245742733237685,-0.005330280986673798,0.013304314177194807,0.7176,500,20,0.022092940247377145,P6,encoded_column,500,M08
delta_overcorrection,0.019983278491993352,0.007311908041445412,0.03468519089191254,1.0,500,20,0.03297345674309834,P6,encoded_column,500,M08
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M08
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,500,M08
delta_leak_recall,0.39690000000000003,0.2098975,0.5821125,1.0,500,20,0.4349279311140616,P6,encoded_column,500,M08
delta_deletion_precision,0.39690000000000003,0.20819499999999994,0.5816025000000001,1.0,500,20,0.4349279311140616,P6,encoded_column,500,M08
delta_legit_retention,0.021575,0.010745656249999999,0.03232866666666667,1.0,500,20,0.025126595844114082,P6,encoded_column,500,M08
delta_semantic_group_recall_full,0.39690000000000003,0.2123925,0.5766099999999998,1.0,500,20,0.4349279311140616,P6,encoded_column,500,M08
delta_semantic_group_recall_any,0.39690000000000003,0.216875,0.5808025000000001,1.0,500,20,0.4349279311140616,P6,encoded_column,500,M08
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M08
delta_legacy_sdr,0.023893296493972017,0.008215173091615713,0.04310149483131503,1.0,500,20,0.04061693876246826,P6,encoded_column,500,M09
delta_directional_repair,0.026047439012428036,0.009599782530979515,0.044147265574772034,1.0,500,20,0.04101728518075422,P6,encoded_column,500,M09
delta_same_side_residual,-0.026047439012428036,-0.04438595419963038,-0.009950339809071892,0.0,500,20,0.04101728518075422,P6,encoded_column,500,M09
delta_overcorrection,0.0021541425184560077,0.0002959956015698684,0.0045700483695415494,0.9998,500,20,0.005020195983317954,P6,encoded_column,500,M09
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M09
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,500,M09
delta_leak_recall,0.09083749999999999,0.0744996875,0.11006312499999998,1.0,500,20,0.042590868415288516,P6,encoded_column,500,M09
delta_deletion_precision,0.56935,0.5236500000000001,0.6132025,1.0,500,20,0.10430283591037862,P6,encoded_column,500,M09
delta_legit_retention,0.03933708333333334,0.03521485416666668,0.043918562499999994,1.0,500,20,0.010029664143377248,P6,encoded_column,500,M09
delta_semantic_group_recall_full,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M09
delta_semantic_group_recall_any,0.5356,0.4943975,0.5772025000000001,1.0,500,20,0.0955749361551062,P6,encoded_column,500,M09
delta_partial_group_violation_rate,0.5356,0.4939,0.5748074999999999,1.0,500,20,0.0955749361551062,P6,encoded_column,500,M09
delta_legacy_sdr,0.2052707461641142,0.1856379754914632,0.22439978374244854,1.0,500,20,0.04548207974979556,P6,encoded_column,500,M10
delta_directional_repair,0.20529817271649975,0.18548277869327584,0.2249228373086266,1.0,500,20,0.04543656779555339,P6,encoded_column,500,M10
delta_same_side_residual,-0.20529817271649975,-0.2247375349287678,-0.18544106350576994,0.0,500,20,0.04543656779555339,P6,encoded_column,500,M10
delta_overcorrection,2.7426552385485424e-05,-2.0406249999999937e-05,9.852926936619765e-05,0.809,500,20,0.00013989239241907496,P6,encoded_column,500,M10
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M10
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,500,M10
delta_leak_recall,0.9344999999999999,0.9159999999999998,0.9497,1.0,500,20,0.04056897959356579,P6,encoded_column,500,M10
delta_deletion_precision,0.9344999999999999,0.9148999999999999,0.9495999999999999,1.0,500,20,0.04056897959356579,P6,encoded_column,500,M10
delta_legit_retention,0.05201739366515838,0.04661824091790566,0.057557458931264814,1.0,500,20,0.012837032537222012,P6,encoded_column,500,M10
delta_semantic_group_recall_full,0.9344999999999999,0.9155999999999999,0.9497999999999998,1.0,500,20,0.04056897959356579,P6,encoded_column,500,M10
delta_semantic_group_recall_any,0.9344999999999999,0.9154975,0.9497,1.0,500,20,0.04056897959356579,P6,encoded_column,500,M10
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M10
delta_legacy_sdr,0.044378633097938706,0.04009520882195498,0.04874532807660388,1.0,500,20,0.009955476678677022,P6,encoded_column,500,M11
delta_directional_repair,0.04516596591191502,0.041324071233924,0.04890744394566487,1.0,500,20,0.008902302682762006,P6,encoded_column,500,M11
delta_same_side_residual,-0.04516596591191502,-0.04896122615346935,-0.04135153538070345,0.0,500,20,0.00890230268276201,P6,encoded_column,500,M11
delta_overcorrection,0.0007873328139762908,0.00020199578718227467,0.0014441896806517665,0.997,500,20,0.0014582950715367896,P6,encoded_column,500,M11
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M11
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,500,M11
delta_leak_recall,0.22347083333333334,0.21207916666666668,0.2357919791666666,1.0,500,20,0.028407839023453646,P6,encoded_column,500,M11
delta_deletion_precision,0.7333500000000001,0.7081962500000001,0.7567000000000002,1.0,500,20,0.0570754579021215,P6,encoded_column,500,M11
delta_legit_retention,0.045723333333333345,0.04236948958333336,0.04936153125000003,1.0,500,20,0.007973167996144127,P6,encoded_column,500,M11
delta_semantic_group_recall_full,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,500,M11
delta_semantic_group_recall_any,0.7244,0.7015,0.7456999999999999,1.0,500,20,0.051260326302429826,P6,encoded_column,500,M11
delta_partial_group_violation_rate,0.7244,0.7016000000000001,0.745,1.0,500,20,0.051260326302429826,P6,encoded_column,500,M11
delta_legacy_sdr,0.11246798307313324,0.07866856802119876,0.1407374497025156,1.0,500,20,0.0744195458884726,P6,encoded_column,1000,M01
delta_directional_repair,0.1496508216606445,0.13438293837668414,0.16500722676510554,1.0,500,20,0.03513480097232134,P6,encoded_column,1000,M01
delta_same_side_residual,-0.1496508216606445,-0.16418584833103553,-0.13458177810201855,0.0,500,20,0.03513480097232134,P6,encoded_column,1000,M01
delta_overcorrection,0.037182838587511216,0.018727225689768433,0.061957720426451875,1.0,500,20,0.051252280839993794,P6,encoded_column,1000,M01
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,1000,M01
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,1000,M01
delta_leak_recall,0.7991999999999999,0.7711,0.8269,1.0,500,20,0.06502922419958583,P6,encoded_column,1000,M01
delta_deletion_precision,0.4600833333333334,0.38216625,0.5462716666666666,1.0,500,20,0.189344263182173,P6,encoded_column,1000,M01
delta_legit_retention,0.047039166666666646,0.0421377395833333,0.05228232291666666,1.0,500,20,0.011675238736805541,P6,encoded_column,1000,M01
delta_semantic_group_recall_full,0.7991999999999999,0.7706000000000001,0.8263,1.0,500,20,0.06502922419958583,P6,encoded_column,1000,M01
delta_semantic_group_recall_any,0.7991999999999999,0.7706999999999999,0.826705,1.0,500,20,0.06502922419958583,P6,encoded_column,1000,M01
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,1000,M01
delta_legacy_sdr,0.13416696475770376,0.09554752236047669,0.16764255777306517,1.0,500,20,0.08654259217884548,P6,encoded_column,1000,M02
delta_directional_repair,0.17239808286501068,0.1552969571879479,0.1885698677373018,1.0,500,20,0.03936366484855691,P6,encoded_column,1000,M02
delta_same_side_residual,-0.17239808286501068,-0.1887707747856698,-0.15512766703061973,0.0,500,20,0.03936366484855691,P6,encoded_column,1000,M02
delta_overcorrection,0.038231118107306936,0.016684377628880757,0.06606702877206343,1.0,500,20,0.06049225366918611,P6,encoded_column,1000,M02
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,1000,M02
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,1000,M02
delta_leak_recall,0.8625999999999999,0.8276974999999999,0.8916999999999999,1.0,500,20,0.07445832462030796,P6,encoded_column,1000,M02
delta_deletion_precision,0.50225,0.41231375000000003,0.6034104166666665,1.0,500,20,0.2253546100979469,P6,encoded_column,1000,M02
delta_legit_retention,0.051131249999999996,0.0451902083333333,0.05730879166666667,1.0,500,20,0.014432996500212548,P6,encoded_column,1000,M02
delta_semantic_group_recall_full,0.8625999999999999,0.8278975,0.8904025,1.0,500,20,0.07445832462030796,P6,encoded_column,1000,M02
delta_semantic_group_recall_any,0.8625999999999999,0.8283000000000001,0.891,1.0,500,20,0.07445832462030796,P6,encoded_column,1000,M02
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,1000,M02
delta_legacy_sdr,-0.041169733974713886,-0.0719817589336802,-0.014707874434966479,0.0004,500,20,0.06723013967334567,P6,encoded_column,1000,M03
delta_directional_repair,-0.015481238890685095,-0.03350928708299512,-0.001732001514145027,0.0114,500,20,0.03777784314764029,P6,encoded_column,1000,M03
delta_same_side_residual,0.015481238890685095,0.0008319728021312754,0.03315323131466305,0.984,500,20,0.03777784314764029,P6,encoded_column,1000,M03
delta_overcorrection,0.025147299142079554,0.01059263818023618,0.041730116575658484,1.0,500,20,0.03708150151432909,P6,encoded_column,1000,M03
delta_introduced_distortion,0.0005411959419492433,-1.191509705410736e-05,0.0014550811241406318,0.9618,500,20,0.0019441285174070613,P6,encoded_column,1000,M03
delta_introduced_distortion_zero_opp,0.02731416562631211,0.0003373079100100398,0.06155492536737609,0.9792,8,6,0.04354731765134211,P6,encoded_column,1000,M03
delta_leak_recall,0.697,0.52949,0.8393049999999999,1.0,500,20,0.3706957895917522,P6,encoded_column,1000,M03
delta_deletion_precision,0.333,0.2405475,0.4264549999999998,1.0,500,20,0.22365504453816465,P6,encoded_column,1000,M03
delta_legit_retention,0.037186666666666646,0.027104156249999983,0.04636929166666663,1.0,500,20,0.02229766026983036,P6,encoded_column,1000,M03
delta_semantic_group_recall_full,0.697,0.5250949999999999,0.8385024999999999,1.0,500,20,0.3706957895917522,P6,encoded_column,1000,M03
delta_semantic_group_recall_any,0.697,0.52969,0.8366,1.0,500,20,0.3706957895917522,P6,encoded_column,1000,M03
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,1000,M03
delta_legacy_sdr,-0.06599710538337625,-0.10407554321640572,-0.034883366902323534,0.0,500,20,0.08206560327430355,P6,encoded_column,1000,M04
delta_directional_repair,-0.04398971776978673,-0.06933154289393284,-0.023300908257890156,0.0,500,20,0.05490454668348193,P6,encoded_column,1000,M04
delta_same_side_residual,0.04398971776978673,0.022551196840193567,0.06903187263984518,1.0,500,20,0.05490454668348193,P6,encoded_column,1000,M04
delta_overcorrection,0.021084090950918045,0.008575254138628734,0.03883584563340996,1.0,500,20,0.03570140228675651,P6,encoded_column,1000,M04
delta_introduced_distortion,0.0009232966626714851,0.00020452664740241674,0.0018028513626147193,0.998,500,20,0.0019063191248713544,P6,encoded_column,1000,M04
delta_introduced_distortion_zero_opp,0.0467547879697474,0.015001035540401528,0.08678857649374074,0.9998,11,9,0.05757202620597009,P6,encoded_column,1000,M04
delta_leak_recall,-0.09960000000000002,-0.11100000000000002,-0.08870000000000001,0.0,500,20,0.026105857378636008,P6,encoded_column,1000,M04
delta_deletion_precision,-0.054299999999999994,-0.06221666666666666,-0.04701625000000001,0.0,500,20,0.017680365427146207,P6,encoded_column,1000,M04
delta_legit_retention,-0.005745833333333335,-0.0064683437499999975,-0.005065406249999994,0.0,500,20,0.0016465063580607551,P6,encoded_column,1000,M04
delta_semantic_group_recall_full,-0.09960000000000002,-0.11099999999999999,-0.08870000000000003,0.0,500,20,0.026105857378636008,P6,encoded_column,1000,M04
delta_semantic_group_recall_any,-0.09960000000000002,-0.11079999999999998,-0.08870000000000001,0.0,500,20,0.026105857378636008,P6,encoded_column,1000,M04
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,1000,M04
delta_legacy_sdr,-0.0648917024416579,-0.10454297812504315,-0.03483818605310978,0.0,500,20,0.08126956239061672,P6,encoded_column,1000,M05
delta_directional_repair,-0.04183008295045397,-0.06837014750324008,-0.01892460747105381,0.0,500,20,0.05934266783110964,P6,encoded_column,1000,M05
delta_same_side_residual,0.04183008295045397,0.019445149689602474,0.06942464064639195,1.0,500,20,0.05934266783110964,P6,encoded_column,1000,M05
delta_overcorrection,0.02143566609908179,0.009696415329103375,0.035436812714083984,1.0,500,20,0.030787999521833743,P6,encoded_column,1000,M05
delta_introduced_distortion,0.001625953392122148,0.00012467452183562185,0.0037766927707951915,0.9994,500,20,0.004493861383921557,P6,encoded_column,1000,M05
delta_introduced_distortion_zero_opp,0.055855998605806687,0.012616614196461564,0.11793834193183975,1.0,11,7,0.07896110902835883,P6,encoded_column,1000,M05
delta_leak_recall,-0.10580000000000003,-0.11709999999999998,-0.094,0.0,500,20,0.02742952692571312,P6,encoded_column,1000,M05
delta_deletion_precision,-0.057016666666666674,-0.06385166666666667,-0.05033333333333333,0.0,500,20,0.015971273554333996,P6,encoded_column,1000,M05
delta_legit_retention,-0.006061666666666666,-0.006762916666666658,-0.005404979166666665,0.0,500,20,0.0016324859061928002,P6,encoded_column,1000,M05
delta_semantic_group_recall_full,-0.10580000000000003,-0.1173,-0.09399750000000004,0.0,500,20,0.02742952692571312,P6,encoded_column,1000,M05
delta_semantic_group_recall_any,-0.10580000000000003,-0.11710250000000001,-0.09370000000000002,0.0,500,20,0.02742952692571312,P6,encoded_column,1000,M05
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,1000,M05
delta_legacy_sdr,0.06442155642533373,0.050922348153243605,0.07776221685042285,1.0,500,20,0.03139405171707663,P6,encoded_column,1000,M06
delta_directional_repair,0.07469740540698568,0.0643178167341886,0.08551664317415276,1.0,500,20,0.02479446101116771,P6,encoded_column,1000,M06
delta_same_side_residual,-0.07469740540698568,-0.08550328600002316,-0.06436362960858527,0.0,500,20,0.024794461011167713,P6,encoded_column,1000,M06
delta_overcorrection,0.010275848981651925,0.0039946465406007735,0.019464110811959336,1.0,500,20,0.018956459029814722,P6,encoded_column,1000,M06
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P6,encoded_column,1000,M06
delta_introduced_distortion_zero_opp,,,,,0,0,,P6,encoded_column,1000,M06
delta_leak_recall,0.5054041666666665,0.47699093749999993,0.5317092708333334,1.0,500,20,0.06448066414807317,P6,encoded_column,1000,M06
delta_deletion_precision,0.6291500000000001,0.5981650000000001,0.658555,1.0,500,20,0.07005006355106877,P6,encoded_column,1000,M06
delta_legit_retention,0.07704541666666667,0.07330157291666665,0.08081496875,1.0,500,20,0.008935121284073946,P6,encoded_column,1000,M06
delta_semantic_group_recall_full,0.3293,0.2914,0.3599,1.0,500,20,0.0829921365964397,P6,encoded_column,1000,M06
delta_semantic_group_recall_any,0.6115999999999999,0.5940000000000001,0.6264025000000001,1.0,500,20,0.03886061461712941,P6,encoded_column,1000,M06
delta_partial_group_violation_rate,0.28230000000000005,0.24259750000000002,0.32439999999999997,1.0,500,20,0.09601156728557023,P6,encoded_column,1000,M06
