metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,policy,contract,budget_bp,archetype
delta_semantic_group_recall_full,0.5713636363636364,0.5253181818181818,0.6060000000000001,1.0,1100,4,0.05062398521242554,P6,semantic_group,500,interaction
delta_semantic_group_recall_any,0.5713636363636364,0.5253181818181818,0.6060000000000001,1.0,1100,4,0.05062398521242554,P6,semantic_group,500,interaction
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,500,interaction
delta_legacy_sdr,0.10714661169986855,0.05753847848092988,0.15421843391025677,1.0,1100,4,0.055324611064359465,P6,semantic_group,500,linear
delta_directional_repair,0.11794928247599863,0.08000174830198531,0.15763464027848556,1.0,1100,4,0.04231791767991503,P6,semantic_group,500,linear
delta_same_side_residual,-0.11794928247599863,-0.15763464027848556,-0.08000174830198531,0.0,1100,4,0.04231791767991503,P6,semantic_group,500,linear
delta_overcorrection,0.010609184747139566,-0.0009198516103149684,0.02278440462195853,0.937,1100,4,0.014961433807414383,P6,semantic_group,500,linear
delta_introduced_distortion,0.00019348602899049315,-3.106578652744684e-05,0.0006196204644080172,0.694,1100,4,0.00042864470063209184,P6,semantic_group,500,linear
delta_introduced_distortion_zero_opp,0.023380721115229593,-0.00445312500000006,0.07664027149321274,0.71,9,3,0.04613983708948381,P6,semantic_group,500,linear
delta_leak_recall,0.5653636363636363,0.5126363636363637,0.6035454545454545,1.0,1100,4,0.05520859517064579,P6,semantic_group,500,linear
delta_deletion_precision,0.5653636363636363,0.5126363636363637,0.6035454545454546,1.0,1100,4,0.05520859517064579,P6,semantic_group,500,linear
delta_legit_retention,0.03362699278662515,0.024639485294117615,0.04256756576756581,1.0,1100,4,0.011539498101550593,P6,semantic_group,500,linear
delta_semantic_group_recall_full,0.5653636363636363,0.5126363636363637,0.6035454545454545,1.0,1100,4,0.05520859517064579,P6,semantic_group,500,linear
delta_semantic_group_recall_any,0.5653636363636363,0.5126363636363637,0.6035454545454545,1.0,1100,4,0.05520859517064579,P6,semantic_group,500,linear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,500,linear
delta_legacy_sdr,0.11560305365677206,0.07465703218945402,0.1565490751240901,1.0,1100,4,0.04776674654179269,P6,semantic_group,500,nonlinear
delta_directional_repair,0.12291168107231618,0.08624362974987973,0.1595797323947526,1.0,1100,4,0.0423879890175722,P6,semantic_group,500,nonlinear
delta_same_side_residual,-0.12291168107231618,-0.15957973239475262,-0.08624362974987973,0.0,1100,4,0.0423879890175722,P6,semantic_group,500,nonlinear
delta_overcorrection,0.007009923843129955,0.001281595290698626,0.015934525380287994,1.0,1100,4,0.009334702888833701,P6,semantic_group,500,nonlinear
delta_introduced_distortion,0.00029870357241414906,1.3415404040404349e-05,0.0008320256132756136,0.9966,1100,4,0.0005352013996205818,P6,semantic_group,500,nonlinear
delta_introduced_distortion_zero_opp,0.037950290083687464,0.0036892361111111964,0.10087218915343917,1.0,7,3,0.05456385820091945,P6,semantic_group,500,nonlinear
delta_leak_recall,0.5708181818181819,0.5017272727272727,0.635,1.0,1100,4,0.08387351095679964,P6,semantic_group,500,nonlinear
delta_deletion_precision,0.5708181818181819,0.5017272727272727,0.635,1.0,1100,4,0.08387351095679964,P6,semantic_group,500,nonlinear
delta_legit_retention,0.032471366035924855,0.02845565508021386,0.0361201631701632,1.0,1100,4,0.004763857323329166,P6,semantic_group,500,nonlinear
delta_semantic_group_recall_full,0.5708181818181819,0.5017272727272727,0.635,1.0,1100,4,0.08387351095679964,P6,semantic_group,500,nonlinear
delta_semantic_group_recall_any,0.5708181818181819,0.5017272727272727,0.635,1.0,1100,4,0.08387351095679964,P6,semantic_group,500,nonlinear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,500,nonlinear
delta_legacy_sdr,0.0825667041237134,0.03373479896220951,0.1251578827791349,1.0,1100,4,0.051092508675834356,P6,semantic_group,500,sparse
delta_directional_repair,0.09648010311408886,0.06426058419649103,0.12869962203168672,1.0,1100,4,0.04024315936162518,P6,semantic_group,500,sparse
delta_same_side_residual,-0.09648010311408886,-0.12869962203168672,-0.06426058419649103,0.0,1100,4,0.04024315936162518,P6,semantic_group,500,sparse
delta_overcorrection,0.013777715541020325,0.003524149562548323,0.024031281519492326,0.9954,1100,4,0.012233681771592283,P6,semantic_group,500,sparse
delta_introduced_distortion,0.00013568344935513467,0.0,0.0003806658130601795,0.9408,1100,4,0.00024846802725104366,P6,semantic_group,500,sparse
delta_introduced_distortion_zero_opp,0.07220731476984515,0.004837164750957829,0.13957746478873248,1.0,3,2,0.09527577985582047,P6,semantic_group,500,sparse
delta_leak_recall,0.537,0.4660909090909091,0.607909090909091,1.0,1100,4,0.08326776483824354,P6,semantic_group,500,sparse
delta_deletion_precision,0.537,0.4660909090909091,0.607909090909091,1.0,1100,4,0.08326776483824354,P6,semantic_group,500,sparse
delta_legit_retention,0.030726899791385084,0.02617349567099564,0.036514744446729766,1.0,1100,4,0.006278231769495293,P6,semantic_group,500,sparse
delta_semantic_group_recall_full,0.537,0.4660909090909091,0.607909090909091,1.0,1100,4,0.08326776483824354,P6,semantic_group,500,sparse
delta_semantic_group_recall_any,0.537,0.4660909090909091,0.607909090909091,1.0,1100,4,0.08326776483824354,P6,semantic_group,500,sparse
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,500,sparse
delta_legacy_sdr,0.07924557698237253,0.006967333165553383,0.12275663144226691,0.9956,1100,4,0.07333647926067091,P6,semantic_group,1000,drifting
delta_directional_repair,0.10373399946977138,0.06429791279034358,0.1284288837681165,1.0,1100,4,0.03963896835203324,P6,semantic_group,1000,drifting
delta_same_side_residual,-0.10373399946977138,-0.1284288837681165,-0.06429791279034358,0.0,1100,4,0.03963896835203324,P6,semantic_group,1000,drifting
delta_overcorrection,0.024057101299520156,0.004228814098416065,0.05618655489491432,1.0,1100,4,0.03305516572448516,P6,semantic_group,1000,drifting
delta_introduced_distortion,0.00043132118787869256,-3.8543368152308105e-06,0.0011440247298758726,0.9372,1100,4,0.0007361519192400065,P6,semantic_group,1000,drifting
delta_introduced_distortion_zero_opp,0.07555015592374643,-0.002119885248376946,0.20973786714390996,0.9648,6,3,0.11669023987858727,P6,semantic_group,1000,drifting
delta_leak_recall,0.613409090909091,0.5608636363636363,0.6655454545454546,1.0,1100,4,0.06615157067697111,P6,semantic_group,1000,drifting
delta_deletion_precision,0.40946010101010105,0.32131103896103896,0.5286426406926408,1.0,1100,4,0.12893421341855835,P6,semantic_group,1000,drifting
delta_legit_retention,0.035975002693385036,0.0270902597402597,0.04485974564651037,1.0,1100,4,0.010807682831336976,P6,semantic_group,1000,drifting
delta_semantic_group_recall_full,0.613409090909091,0.5608636363636363,0.6655454545454546,1.0,1100,4,0.06615157067697111,P6,semantic_group,1000,drifting
delta_semantic_group_recall_any,0.613409090909091,0.5608636363636363,0.6655454545454546,1.0,1100,4,0.06615157067697111,P6,semantic_group,1000,drifting
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,1000,drifting
delta_legacy_sdr,0.10493222980376798,0.0911874275325201,0.12000404334550648,1.0,1100,4,0.01666007303359612,P6,semantic_group,1000,interaction
delta_directional_repair,0.12228023316810076,0.11536384673752127,0.1284897157394404,1.0,1100,4,0.008210614974653498,P6,semantic_group,1000,interaction
delta_same_side_residual,-0.12228023316810076,-0.1284897157394404,-0.11536384673752127,0.0,1100,4,0.008210614974653498,P6,semantic_group,1000,interaction
delta_overcorrection,0.017162629250797708,0.006557410205366407,0.028291632043138403,1.0,1100,4,0.01370413946414202,P6,semantic_group,1000,interaction
delta_introduced_distortion,0.00018537411353503592,2.788386132778969e-05,0.00040881565198389687,0.9966,1100,4,0.0002367914536915825,P6,semantic_group,1000,interaction
delta_introduced_distortion_zero_opp,0.03579561248492042,0.015336123730284331,0.04826234371688914,1.0,5,3,0.01785909068972131,P6,semantic_group,1000,interaction
delta_leak_recall,0.6121818181818182,0.5849090909090909,0.6520909090909092,1.0,1100,4,0.04181291139383444,P6,semantic_group,1000,interaction
delta_deletion_precision,0.41406594516594514,0.3115115800865801,0.5451573953823954,1.0,1100,4,0.13889181835196956,P6,semantic_group,1000,interaction
delta_legit_retention,0.03594826474995592,0.02732854946524061,0.04582871295371298,1.0,1100,4,0.0105612499498979,P6,semantic_group,1000,interaction
delta_semantic_group_recall_full,0.6121818181818182,0.5849090909090909,0.6520909090909092,1.0,1100,4,0.04181291139383444,P6,semantic_group,1000,interaction
delta_semantic_group_recall_any,0.6121818181818182,0.5849090909090909,0.6520909090909092,1.0,1100,4,0.04181291139383444,P6,semantic_group,1000,interaction
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,1000,interaction
delta_legacy_sdr,0.05044002209183421,-0.07618404160135853,0.13711550822098348,0.76,1100,4,0.13251303910899787,P6,semantic_group,1000,linear
delta_directional_repair,0.10440213502270557,0.05426739958855794,0.14699949451870592,1.0,1100,4,0.05246110923146133,P6,semantic_group,1000,linear
delta_same_side_residual,-0.10440213502270557,-0.14699949451870592,-0.05426739958855794,0.0,1100,4,0.05246110923146133,P6,semantic_group,1000,linear
delta_overcorrection,0.053756272932021044,0.001076383550470998,0.13177684887424287,0.98,1100,4,0.0824030400135513,P6,semantic_group,1000,linear
delta_introduced_distortion,0.00020583999885030117,-8.884672496287696e-05,0.0007256280851501443,0.6828,1100,4,0.0005186884935115449,P6,semantic_group,1000,linear
delta_introduced_distortion_zero_opp,0.025474600761880916,-0.008144283121597054,0.08986496040723986,0.707,9,3,0.05578185856258947,P6,semantic_group,1000,linear
delta_leak_recall,0.6372727272727273,0.5944545454545453,0.6631818181818182,1.0,1100,4,0.04323553277994664,P6,semantic_group,1000,linear
delta_deletion_precision,0.4196908008658008,0.3307708513708514,0.5283063131313132,1.0,1100,4,0.11178787263682785,P6,semantic_group,1000,linear
delta_legit_retention,0.03706190238682885,0.029800952380952334,0.04432285239270535,1.0,1100,4,0.00895409801920466,P6,semantic_group,1000,linear
delta_semantic_group_recall_full,0.6372727272727273,0.5944545454545453,0.6631818181818182,1.0,1100,4,0.04323553277994664,P6,semantic_group,1000,linear
delta_semantic_group_recall_any,0.6372727272727273,0.5944545454545453,0.6631818181818182,1.0,1100,4,0.04323553277994664,P6,semantic_group,1000,linear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,1000,linear
delta_legacy_sdr,0.09733144824142315,0.0650076749639249,0.1296552215189214,1.0,1100,4,0.037545629255466235,P6,semantic_group,1000,nonlinear
delta_directional_repair,0.11225865005873717,0.08277920499639246,0.14173809512108188,1.0,1100,4,0.034263057787580715,P6,semantic_group,1000,nonlinear
delta_same_side_residual,-0.11225865005873717,-0.14173809512108188,-0.08277920499639246,0.0,1100,4,0.034263057787580715,P6,semantic_group,1000,nonlinear
delta_overcorrection,0.014588766788950101,0.009888524895056662,0.01873583707236053,1.0,1100,4,0.005224552590902632,P6,semantic_group,1000,nonlinear
delta_introduced_distortion,0.0003384350283639185,3.826678240740726e-05,0.0008522502743205869,0.9968,1100,4,0.0005193953572630658,P6,semantic_group,1000,nonlinear
delta_introduced_distortion_zero_opp,0.04507552239581893,0.010523365162036996,0.10182539682539686,1.0,7,3,0.04953351625912191,P6,semantic_group,1000,nonlinear
delta_leak_recall,0.6020454545454546,0.5094090909090909,0.6769090909090909,1.0,1100,4,0.10386666330712889,P6,semantic_group,1000,nonlinear
delta_deletion_precision,0.3867852453102453,0.31964981962481964,0.43665569985569985,1.0,1100,4,0.06640427712032318,P6,semantic_group,1000,nonlinear
delta_legit_retention,0.03411092647548528,0.029901109625668415,0.03730890922802689,1.0,1100,4,0.004613986933291077,P6,semantic_group,1000,nonlinear
delta_semantic_group_recall_full,0.6020454545454546,0.5094090909090909,0.6769090909090909,1.0,1100,4,0.10386666330712889,P6,semantic_group,1000,nonlinear
delta_semantic_group_recall_any,0.6020454545454546,0.5094090909090909,0.6769090909090909,1.0,1100,4,0.10386666330712889,P6,semantic_group,1000,nonlinear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,1000,nonlinear
delta_legacy_sdr,0.047521243765483626,-0.011255318383424319,0.0918324491732538,0.9474,1100,4,0.06458002133373233,P6,semantic_group,1000,sparse
delta_directional_repair,0.08801919157145341,0.05390605262333935,0.1214277791897442,1.0,1100,4,0.04224675066670078,P6,semantic_group,1000,sparse
delta_same_side_residual,-0.08801919157145341,-0.1214277791897442,-0.05390605262333935,0.0,1100,4,0.04224675066670078,P6,semantic_group,1000,sparse
delta_overcorrection,0.0403015994531987,0.017929095083140226,0.0672204332253045,1.0,1100,4,0.030534081696953787,P6,semantic_group,1000,sparse
delta_introduced_distortion,0.00019634835277106117,0.0,0.0004903724485953152,0.9348,1100,4,0.00031122972539087047,P6,semantic_group,1000,sparse
delta_introduced_distortion_zero_opp,0.0989466047999457,0.01808997844827585,0.17980323115161556,1.0,3,2,0.1143485375942653,P6,semantic_group,1000,sparse
delta_leak_recall,0.5790000000000001,0.48809090909090913,0.669909090909091,1.0,1100,4,0.1067160181975738,P6,semantic_group,1000,sparse
delta_deletion_precision,0.37630753968253966,0.30857438672438675,0.4440406926406927,1.0,1100,4,0.08171652045414164,P6,semantic_group,1000,sparse
delta_legit_retention,0.03280748271336505,0.028846753246753207,0.03687844508432747,1.0,1100,4,0.004906219963121567,P6,semantic_group,1000,sparse
delta_semantic_group_recall_full,0.5790000000000001,0.48809090909090913,0.669909090909091,1.0,1100,4,0.1067160181975738,P6,semantic_group,1000,sparse
delta_semantic_group_recall_any,0.5790000000000001,0.48809090909090913,0.669909090909091,1.0,1100,4,0.1067160181975738,P6,semantic_group,1000,sparse
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,1000,sparse
delta_legacy_sdr,0.03271019908546133,-0.07207546088894531,0.09269863530480717,0.7476,1100,4,0.10390479622872026,P6,semantic_group,2000,drifting
delta_directional_repair,0.090176084853786,0.0554062148088953,0.1102804016932719,1.0,1100,4,0.03465145304694218,P6,semantic_group,2000,drifting
delta_same_side_residual,-0.090176084853786,-0.11028040169327191,-0.0554062148088953,0.0,1100,4,0.03465145304694218,P6,semantic_group,2000,drifting
delta_overcorrection,0.05697700270262041,0.018095177676574203,0.12578429063272395,1.0,1100,4,0.06868636259003665,P6,semantic_group,2000,drifting
delta_introduced_distortion,0.0004888830657042661,4.458018201034963e-05,0.001064926157959591,0.9972,1100,4,0.0006354223582667256,P6,semantic_group,2000,drifting
delta_introduced_distortion_zero_opp,0.08643994645493187,0.024519100105692294,0.19114994560830964,1.0,6,3,0.09118466629045258,P6,semantic_group,2000,drifting
delta_leak_recall,0.6108181818181818,0.5745454545454545,0.6423636363636364,1.0,1100,4,0.038262108942349944,P6,semantic_group,2000,drifting
delta_deletion_precision,0.24508536009445103,0.2133601731601732,0.2704666666666667,1.0,1100,4,0.035319948725409306,P6,semantic_group,2000,drifting
delta_legit_retention,0.03561287957140899,0.028647941176470605,0.04276533466533468,1.0,1100,4,0.00884292108267717,P6,semantic_group,2000,drifting
delta_semantic_group_recall_full,0.6108181818181818,0.5745454545454545,0.6423636363636364,1.0,1100,4,0.038262108942349944,P6,semantic_group,2000,drifting
delta_semantic_group_recall_any,0.6108181818181818,0.5745454545454545,0.6423636363636364,1.0,1100,4,0.038262108942349944,P6,semantic_group,2000,drifting
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P6,semantic_group,2000,drifting
delta_legacy_sdr,0.07209742981420021,0.06831138817365079,0.07518315208643006,1.0,1100,4,0.004250109877310313,P6,semantic_group,2000,interaction
delta_directional_repair,0.10464516472666421,0.10076407866738821,0.10832968319182618,1.0,1100,4,0.004769765746996564,P6,semantic_group,2000,interaction
delta_same_side_residual,-0.10464516472666421,-0.10832968319182618,-0.10076407866738821,0.0,1100,4,0.004769765746996568,P6,semantic_group,2000,interaction
delta_overcorrection,0.03234713743587104,0.02571998632128031,0.03897428855046176,1.0,1100,4,0.008369053342516444,P6,semantic_group,2000,interaction
