dataset_index,mechanism,strength,seed,model,best_epoch_strict,best_epoch_full,epoch_diff
14,M03,S5,7777,tabr,31.0,30.0,-1.0
14,M04,S1,13,tabr,13.0,9.0,-4.0
14,M04,S1,42,tabr,4.0,14.0,10.0
14,M04,S1,2026,tabr,11.0,7.0,-4.0
14,M04,S1,3407,tabr,17.0,6.0,-11.0
14,M04,S1,7777,tabr,31.0,10.0,-21.0
14,M04,S2,13,tabr,13.0,11.0,-2.0
14,M04,S2,42,tabr,4.0,17.0,13.0
14,M04,S2,2026,tabr,11.0,7.0,-4.0
14,M04,S2,3407,tabr,17.0,7.0,-10.0
14,M04,S2,7777,tabr,31.0,6.0,-25.0
14,M04,S3,13,tabr,13.0,13.0,0.0
14,M04,S3,42,tabr,4.0,9.0,5.0
14,M04,S3,2026,tabr,11.0,8.0,-3.0
14,M04,S3,3407,tabr,17.0,15.0,-2.0
14,M04,S3,7777,tabr,31.0,11.0,-20.0
14,M04,S4,13,tabr,13.0,11.0,-2.0
14,M04,S4,42,tabr,4.0,9.0,5.0
14,M04,S4,2026,tabr,11.0,8.0,-3.0
14,M04,S4,3407,tabr,17.0,14.0,-3.0
14,M04,S4,7777,tabr,31.0,12.0,-19.0
14,M04,S5,13,tabr,13.0,43.0,30.0
14,M04,S5,42,tabr,4.0,9.0,5.0
14,M04,S5,2026,tabr,11.0,8.0,-3.0
14,M04,S5,3407,tabr,17.0,13.0,-4.0
14,M04,S5,7777,tabr,31.0,12.0,-19.0
14,M05,S1,13,tabr,13.0,9.0,-4.0
14,M05,S1,42,tabr,4.0,11.0,7.0
14,M05,S1,2026,tabr,11.0,8.0,-3.0
14,M05,S1,3407,tabr,17.0,31.0,14.0
14,M05,S1,7777,tabr,31.0,6.0,-25.0
14,M05,S2,13,tabr,13.0,9.0,-4.0
14,M05,S2,42,tabr,4.0,10.0,6.0
14,M05,S2,2026,tabr,11.0,8.0,-3.0
14,M05,S2,3407,tabr,17.0,41.0,24.0
14,M05,S2,7777,tabr,31.0,6.0,-25.0
14,M05,S3,13,tabr,13.0,9.0,-4.0
14,M05,S3,42,tabr,4.0,9.0,5.0
14,M05,S3,2026,tabr,11.0,8.0,-3.0
14,M05,S3,3407,tabr,17.0,16.0,-1.0
14,M05,S3,7777,tabr,31.0,7.0,-24.0
14,M05,S4,13,tabr,13.0,10.0,-3.0
14,M05,S4,42,tabr,4.0,10.0,6.0
14,M05,S4,2026,tabr,11.0,6.0,-5.0
14,M05,S4,3407,tabr,17.0,14.0,-3.0
14,M05,S4,7777,tabr,31.0,6.0,-25.0
14,M05,S5,13,tabr,13.0,9.0,-4.0
14,M05,S5,42,tabr,4.0,10.0,6.0
14,M05,S5,2026,tabr,11.0,5.0,-6.0
14,M05,S5,3407,tabr,17.0,15.0,-2.0
14,M05,S5,7777,tabr,31.0,6.0,-25.0
14,M06,S1,13,tabr,13.0,13.0,0.0
14,M06,S1,42,tabr,4.0,12.0,8.0
14,M06,S1,2026,tabr,11.0,7.0,-4.0
14,M06,S1,3407,tabr,17.0,23.0,6.0
14,M06,S1,7777,tabr,31.0,19.0,-12.0
14,M06,S2,13,tabr,13.0,13.0,0.0
14,M06,S2,42,tabr,4.0,8.0,4.0
14,M06,S2,2026,tabr,11.0,14.0,3.0
14,M06,S2,3407,tabr,17.0,11.0,-6.0
14,M06,S2,7777,tabr,31.0,12.0,-19.0
14,M06,S3,13,tabr,13.0,15.0,2.0
14,M06,S3,42,tabr,4.0,10.0,6.0
14,M06,S3,2026,tabr,11.0,28.0,17.0
14,M06,S3,3407,tabr,17.0,8.0,-9.0
14,M06,S3,7777,tabr,31.0,9.0,-22.0
14,M06,S4,13,tabr,13.0,6.0,-7.0
14,M06,S4,42,tabr,4.0,3.0,-1.0
14,M06,S4,2026,tabr,11.0,5.0,-6.0
14,M06,S4,3407,tabr,17.0,2.0,-15.0
14,M06,S4,7777,tabr,31.0,2.0,-29.0
14,M06,S5,13,tabr,13.0,3.0,-10.0
14,M06,S5,42,tabr,4.0,2.0,-2.0
14,M06,S5,2026,tabr,11.0,2.0,-9.0
14,M06,S5,3407,tabr,17.0,4.0,-13.0
14,M06,S5,7777,tabr,31.0,1.0,-30.0
14,M07,S1,13,tabr,13.0,13.0,0.0
14,M07,S1,42,tabr,4.0,11.0,7.0
14,M07,S1,2026,tabr,11.0,6.0,-5.0
14,M07,S1,3407,tabr,17.0,17.0,0.0
14,M07,S1,7777,tabr,31.0,19.0,-12.0
14,M07,S2,13,tabr,13.0,10.0,-3.0
14,M07,S2,42,tabr,4.0,11.0,7.0
14,M07,S2,2026,tabr,11.0,7.0,-4.0
14,M07,S2,3407,tabr,17.0,28.0,11.0
14,M07,S2,7777,tabr,31.0,31.0,0.0
14,M07,S3,13,tabr,13.0,13.0,0.0
14,M07,S3,42,tabr,4.0,14.0,10.0
14,M07,S3,2026,tabr,11.0,10.0,-1.0
14,M07,S3,3407,tabr,17.0,49.0,32.0
14,M07,S3,7777,tabr,31.0,27.0,-4.0
14,M07,S4,13,tabr,13.0,8.0,-5.0
14,M07,S4,42,tabr,4.0,29.0,25.0
14,M07,S4,2026,tabr,11.0,10.0,-1.0
14,M07,S4,3407,tabr,17.0,17.0,0.0
14,M07,S4,7777,tabr,31.0,38.0,7.0
14,M07,S5,13,tabr,13.0,17.0,4.0
14,M07,S5,42,tabr,4.0,12.0,8.0
14,M07,S5,2026,tabr,11.0,22.0,11.0
14,M07,S5,3407,tabr,17.0,19.0,2.0
14,M07,S5,7777,tabr,31.0,39.0,8.0
14,M08,S1,13,tabr,13.0,21.0,8.0
14,M08,S1,42,tabr,4.0,9.0,5.0
14,M08,S1,2026,tabr,11.0,7.0,-4.0
14,M08,S1,3407,tabr,17.0,60.0,43.0
14,M08,S1,7777,tabr,31.0,18.0,-13.0
14,M08,S2,13,tabr,13.0,9.0,-4.0
14,M08,S2,42,tabr,4.0,10.0,6.0
14,M08,S2,2026,tabr,11.0,6.0,-5.0
14,M08,S2,3407,tabr,17.0,13.0,-4.0
14,M08,S2,7777,tabr,31.0,12.0,-19.0
14,M08,S3,13,tabr,13.0,8.0,-5.0
14,M08,S3,42,tabr,4.0,10.0,6.0
14,M08,S3,2026,tabr,11.0,6.0,-5.0
14,M08,S3,3407,tabr,17.0,19.0,2.0
14,M08,S3,7777,tabr,31.0,12.0,-19.0
14,M08,S4,13,tabr,13.0,9.0,-4.0
14,M08,S4,42,tabr,4.0,12.0,8.0
14,M08,S4,2026,tabr,11.0,6.0,-5.0
14,M08,S4,3407,tabr,17.0,19.0,2.0
14,M08,S4,7777,tabr,31.0,6.0,-25.0
14,M08,S5,13,tabr,13.0,7.0,-6.0
14,M08,S5,42,tabr,4.0,10.0,6.0
14,M08,S5,2026,tabr,11.0,6.0,-5.0
14,M08,S5,3407,tabr,17.0,20.0,3.0
14,M08,S5,7777,tabr,31.0,7.0,-24.0
14,M09,S1,13,tabr,13.0,11.0,-2.0
14,M09,S1,42,tabr,4.0,10.0,6.0
14,M09,S1,2026,tabr,11.0,12.0,1.0
14,M09,S1,3407,tabr,17.0,13.0,-4.0
14,M09,S1,7777,tabr,31.0,14.0,-17.0
14,M09,S2,13,tabr,13.0,15.0,2.0
14,M09,S2,42,tabr,4.0,17.0,13.0
14,M09,S2,2026,tabr,11.0,13.0,2.0
14,M09,S2,3407,tabr,17.0,9.0,-8.0
14,M09,S2,7777,tabr,31.0,31.0,0.0
14,M09,S3,13,tabr,13.0,13.0,0.0
14,M09,S3,42,tabr,4.0,11.0,7.0
14,M09,S3,2026,tabr,11.0,18.0,7.0
14,M09,S3,3407,tabr,17.0,13.0,-4.0
14,M09,S3,7777,tabr,31.0,14.0,-17.0
14,M09,S4,13,tabr,13.0,14.0,1.0
14,M09,S4,42,tabr,4.0,16.0,12.0
14,M09,S4,2026,tabr,11.0,11.0,0.0
14,M09,S4,3407,tabr,17.0,11.0,-6.0
14,M09,S4,7777,tabr,31.0,17.0,-14.0
14,M09,S5,13,tabr,13.0,9.0,-4.0
14,M09,S5,42,tabr,4.0,25.0,21.0
14,M09,S5,2026,tabr,11.0,12.0,1.0
14,M09,S5,3407,tabr,17.0,10.0,-7.0
14,M09,S5,7777,tabr,31.0,23.0,-8.0
14,M10,S1,13,tabr,14.0,13.0,-1.0
14,M10,S1,42,tabr,12.0,9.0,-3.0
14,M10,S1,2026,tabr,12.0,6.0,-6.0
14,M10,S1,3407,tabr,9.0,15.0,6.0
14,M10,S1,7777,tabr,22.0,13.0,-9.0
14,M10,S2,13,tabr,14.0,14.0,0.0
14,M10,S2,42,tabr,12.0,10.0,-2.0
14,M10,S2,2026,tabr,12.0,16.0,4.0
14,M10,S2,3407,tabr,9.0,13.0,4.0
14,M10,S2,7777,tabr,22.0,12.0,-10.0
14,M10,S3,13,tabr,14.0,14.0,0.0
14,M10,S3,42,tabr,12.0,11.0,-1.0
14,M10,S3,2026,tabr,12.0,12.0,0.0
14,M10,S3,3407,tabr,9.0,13.0,4.0
14,M10,S3,7777,tabr,22.0,16.0,-6.0
14,M10,S4,13,tabr,14.0,12.0,-2.0
14,M10,S4,42,tabr,12.0,9.0,-3.0
14,M10,S4,2026,tabr,12.0,11.0,-1.0
14,M10,S4,3407,tabr,9.0,14.0,5.0
14,M10,S4,7777,tabr,22.0,17.0,-5.0
14,M10,S5,13,tabr,14.0,8.0,-6.0
14,M10,S5,42,tabr,12.0,12.0,0.0
14,M10,S5,2026,tabr,12.0,12.0,0.0
14,M10,S5,3407,tabr,9.0,12.0,3.0
14,M10,S5,7777,tabr,22.0,17.0,-5.0
14,M11,S1,13,tabr,13.0,5.0,-8.0
14,M11,S1,42,tabr,4.0,9.0,5.0
14,M11,S1,2026,tabr,11.0,8.0,-3.0
14,M11,S1,3407,tabr,17.0,10.0,-7.0
14,M11,S1,7777,tabr,31.0,11.0,-20.0
14,M11,S2,13,tabr,13.0,12.0,-1.0
14,M11,S2,42,tabr,4.0,15.0,11.0
14,M11,S2,2026,tabr,11.0,12.0,1.0
14,M11,S2,3407,tabr,17.0,16.0,-1.0
14,M11,S2,7777,tabr,31.0,11.0,-20.0
14,M11,S3,13,tabr,13.0,30.0,17.0
14,M11,S3,42,tabr,4.0,8.0,4.0
14,M11,S3,2026,tabr,11.0,18.0,7.0
14,M11,S3,3407,tabr,17.0,10.0,-7.0
14,M11,S3,7777,tabr,31.0,17.0,-14.0
14,M11,S4,13,tabr,13.0,9.0,-4.0
14,M11,S4,42,tabr,4.0,8.0,4.0
14,M11,S4,2026,tabr,11.0,11.0,0.0
14,M11,S4,3407,tabr,17.0,1.0,-16.0
14,M11,S4,7777,tabr,31.0,3.0,-28.0
14,M11,S5,13,tabr,13.0,2.0,-11.0
14,M11,S5,42,tabr,4.0,1.0,-3.0
14,M11,S5,2026,tabr,11.0,2.0,-9.0
14,M11,S5,3407,tabr,17.0,3.0,-14.0
14,M11,S5,7777,tabr,31.0,1.0,-30.0
15,M01,S1,13,tabr,33.0,13.0,-20.0
15,M01,S1,42,tabr,15.0,14.0,-1.0
15,M01,S1,2026,tabr,14.0,12.0,-2.0
15,M01,S1,3407,tabr,11.0,11.0,0.0
15,M01,S1,7777,tabr,15.0,19.0,4.0
15,M01,S2,13,tabr,33.0,12.0,-21.0
15,M01,S2,42,tabr,15.0,14.0,-1.0
15,M01,S2,2026,tabr,14.0,14.0,0.0
15,M01,S2,3407,tabr,11.0,11.0,0.0
15,M01,S2,7777,tabr,15.0,19.0,4.0
15,M01,S3,13,tabr,33.0,13.0,-20.0
15,M01,S3,42,tabr,15.0,13.0,-2.0
15,M01,S3,2026,tabr,14.0,14.0,0.0
15,M01,S3,3407,tabr,11.0,10.0,-1.0
15,M01,S3,7777,tabr,15.0,20.0,5.0
15,M01,S4,13,tabr,33.0,29.0,-4.0
15,M01,S4,42,tabr,15.0,15.0,0.0
15,M01,S4,2026,tabr,14.0,15.0,1.0
15,M01,S4,3407,tabr,11.0,8.0,-3.0
15,M01,S4,7777,tabr,15.0,34.0,19.0
15,M01,S5,13,tabr,33.0,4.0,-29.0
15,M01,S5,42,tabr,15.0,5.0,-10.0
15,M01,S5,2026,tabr,14.0,3.0,-11.0
15,M01,S5,3407,tabr,11.0,4.0,-7.0
15,M01,S5,7777,tabr,15.0,8.0,-7.0
15,M02,S1,13,tabr,33.0,14.0,-19.0
15,M02,S1,42,tabr,15.0,15.0,0.0
15,M02,S1,2026,tabr,14.0,11.0,-3.0
15,M02,S1,3407,tabr,11.0,11.0,0.0
15,M02,S1,7777,tabr,15.0,14.0,-1.0
15,M02,S2,13,tabr,33.0,18.0,-15.0
15,M02,S2,42,tabr,15.0,11.0,-4.0
15,M02,S2,2026,tabr,14.0,12.0,-2.0
15,M02,S2,3407,tabr,11.0,11.0,0.0
15,M02,S2,7777,tabr,15.0,20.0,5.0
15,M02,S3,13,tabr,33.0,21.0,-12.0
15,M02,S3,42,tabr,15.0,13.0,-2.0
15,M02,S3,2026,tabr,14.0,14.0,0.0
15,M02,S3,3407,tabr,11.0,21.0,10.0
15,M02,S3,7777,tabr,15.0,40.0,25.0
15,M02,S4,13,tabr,33.0,19.0,-14.0
15,M02,S4,42,tabr,15.0,12.0,-3.0
15,M02,S4,2026,tabr,14.0,30.0,16.0
15,M02,S4,3407,tabr,11.0,20.0,9.0
15,M02,S4,7777,tabr,15.0,29.0,14.0
15,M02,S5,13,tabr,33.0,17.0,-16.0
15,M02,S5,42,tabr,15.0,12.0,-3.0
15,M02,S5,2026,tabr,14.0,32.0,18.0
15,M02,S5,3407,tabr,11.0,26.0,15.0
15,M02,S5,7777,tabr,15.0,29.0,14.0
15,M03,S1,13,tabr,33.0,18.0,-15.0
15,M03,S1,42,tabr,15.0,15.0,0.0
15,M03,S1,2026,tabr,14.0,11.0,-3.0
15,M03,S1,3407,tabr,11.0,43.0,32.0
15,M03,S1,7777,tabr,15.0,16.0,1.0
15,M03,S2,13,tabr,33.0,38.0,5.0
15,M03,S2,42,tabr,15.0,60.0,45.0
15,M03,S2,2026,tabr,14.0,87.0,73.0
15,M03,S2,3407,tabr,11.0,31.0,20.0
15,M03,S2,7777,tabr,15.0,20.0,5.0
15,M03,S3,13,tabr,33.0,46.0,13.0
15,M03,S3,42,tabr,15.0,91.0,76.0
15,M03,S3,2026,tabr,14.0,83.0,69.0
15,M03,S3,3407,tabr,11.0,40.0,29.0
15,M03,S3,7777,tabr,15.0,99.0,84.0
15,M03,S4,13,tabr,33.0,72.0,39.0
15,M03,S4,42,tabr,15.0,58.0,43.0
15,M03,S4,2026,tabr,14.0,92.0,78.0
15,M03,S4,3407,tabr,11.0,33.0,22.0
15,M03,S4,7777,tabr,15.0,76.0,61.0
15,M03,S5,13,tabr,33.0,81.0,48.0
15,M03,S5,42,tabr,15.0,99.0,84.0
15,M03,S5,2026,tabr,14.0,63.0,49.0
15,M03,S5,3407,tabr,11.0,28.0,17.0
15,M03,S5,7777,tabr,15.0,36.0,21.0
15,M04,S1,13,tabr,33.0,26.0,-7.0
15,M04,S1,42,tabr,15.0,15.0,0.0
15,M04,S1,2026,tabr,14.0,11.0,-3.0
15,M04,S1,3407,tabr,11.0,11.0,0.0
15,M04,S1,7777,tabr,15.0,23.0,8.0
15,M04,S2,13,tabr,33.0,27.0,-6.0
15,M04,S2,42,tabr,15.0,15.0,0.0
15,M04,S2,2026,tabr,14.0,11.0,-3.0
15,M04,S2,3407,tabr,11.0,12.0,1.0
15,M04,S2,7777,tabr,15.0,23.0,8.0
15,M04,S3,13,tabr,33.0,19.0,-14.0
15,M04,S3,42,tabr,15.0,15.0,0.0
15,M04,S3,2026,tabr,14.0,11.0,-3.0
15,M04,S3,3407,tabr,11.0,14.0,3.0
15,M04,S3,7777,tabr,15.0,22.0,7.0
15,M04,S4,13,tabr,33.0,13.0,-20.0
15,M04,S4,42,tabr,15.0,15.0,0.0
15,M04,S4,2026,tabr,14.0,12.0,-2.0
15,M04,S4,3407,tabr,11.0,11.0,0.0
15,M04,S4,7777,tabr,15.0,23.0,8.0
15,M04,S5,13,tabr,33.0,15.0,-18.0
15,M04,S5,42,tabr,15.0,15.0,0.0
15,M04,S5,2026,tabr,14.0,12.0,-2.0
15,M04,S5,3407,tabr,11.0,11.0,0.0
15,M04,S5,7777,tabr,15.0,13.0,-2.0
15,M05,S1,13,tabr,33.0,27.0,-6.0
15,M05,S1,42,tabr,15.0,14.0,-1.0
15,M05,S1,2026,tabr,14.0,10.0,-4.0
15,M05,S1,3407,tabr,11.0,11.0,0.0
15,M05,S1,7777,tabr,15.0,23.0,8.0
15,M05,S2,13,tabr,33.0,26.0,-7.0
15,M05,S2,42,tabr,15.0,15.0,0.0
15,M05,S2,2026,tabr,14.0,11.0,-3.0
15,M05,S2,3407,tabr,11.0,11.0,0.0
15,M05,S2,7777,tabr,15.0,15.0,0.0
15,M05,S3,13,tabr,33.0,37.0,4.0
15,M05,S3,42,tabr,15.0,14.0,-1.0
15,M05,S3,2026,tabr,14.0,11.0,-3.0
15,M05,S3,3407,tabr,11.0,12.0,1.0
15,M05,S3,7777,tabr,15.0,60.0,45.0
15,M05,S4,13,tabr,33.0,14.0,-19.0
15,M05,S4,42,tabr,15.0,14.0,-1.0
15,M05,S4,2026,tabr,14.0,11.0,-3.0
15,M05,S4,3407,tabr,11.0,11.0,0.0
15,M05,S4,7777,tabr,15.0,14.0,-1.0
15,M05,S5,13,tabr,33.0,11.0,-22.0
15,M05,S5,42,tabr,15.0,30.0,15.0
15,M05,S5,2026,tabr,14.0,11.0,-3.0
15,M05,S5,3407,tabr,11.0,11.0,0.0
15,M05,S5,7777,tabr,15.0,15.0,0.0
15,M06,S1,13,tabr,33.0,18.0,-15.0
15,M06,S1,42,tabr,15.0,13.0,-2.0
15,M06,S1,2026,tabr,14.0,11.0,-3.0
15,M06,S1,3407,tabr,11.0,11.0,0.0
15,M06,S1,7777,tabr,15.0,17.0,2.0
15,M06,S2,13,tabr,33.0,32.0,-1.0
15,M06,S2,42,tabr,15.0,38.0,23.0
15,M06,S2,2026,tabr,14.0,39.0,25.0
15,M06,S2,3407,tabr,11.0,9.0,-2.0
15,M06,S2,7777,tabr,15.0,15.0,0.0
15,M06,S3,13,tabr,33.0,11.0,-22.0
15,M06,S3,42,tabr,15.0,18.0,3.0
15,M06,S3,2026,tabr,14.0,52.0,38.0
15,M06,S3,3407,tabr,11.0,8.0,-3.0
15,M06,S3,7777,tabr,15.0,17.0,2.0
15,M06,S4,13,tabr,33.0,5.0,-28.0
15,M06,S4,42,tabr,15.0,1.0,-14.0
15,M06,S4,2026,tabr,14.0,5.0,-9.0
15,M06,S4,3407,tabr,11.0,2.0,-9.0
15,M06,S4,7777,tabr,15.0,4.0,-11.0
15,M06,S5,13,tabr,33.0,2.0,-31.0
15,M06,S5,42,tabr,15.0,2.0,-13.0
15,M06,S5,2026,tabr,14.0,2.0,-12.0
15,M06,S5,3407,tabr,11.0,2.0,-9.0
15,M06,S5,7777,tabr,15.0,2.0,-13.0
15,M07,S1,13,tabr,33.0,10.0,-23.0
15,M07,S1,42,tabr,15.0,12.0,-3.0
15,M07,S1,2026,tabr,14.0,12.0,-2.0
15,M07,S1,3407,tabr,11.0,11.0,0.0
15,M07,S1,7777,tabr,15.0,31.0,16.0
15,M07,S2,13,tabr,33.0,18.0,-15.0
15,M07,S2,42,tabr,15.0,22.0,7.0
15,M07,S2,2026,tabr,14.0,13.0,-1.0
15,M07,S2,3407,tabr,11.0,43.0,32.0
15,M07,S2,7777,tabr,15.0,17.0,2.0
15,M07,S3,13,tabr,33.0,16.0,-17.0
15,M07,S3,42,tabr,15.0,25.0,10.0
15,M07,S3,2026,tabr,14.0,13.0,-1.0
15,M07,S3,3407,tabr,11.0,17.0,6.0
15,M07,S3,7777,tabr,15.0,30.0,15.0
15,M07,S4,13,tabr,33.0,13.0,-20.0
15,M07,S4,42,tabr,15.0,14.0,-1.0
15,M07,S4,2026,tabr,14.0,34.0,20.0
15,M07,S4,3407,tabr,11.0,28.0,17.0
15,M07,S4,7777,tabr,15.0,39.0,24.0
15,M07,S5,13,tabr,33.0,30.0,-3.0
15,M07,S5,42,tabr,15.0,31.0,16.0
15,M07,S5,2026,tabr,14.0,32.0,18.0
15,M07,S5,3407,tabr,11.0,18.0,7.0
15,M07,S5,7777,tabr,15.0,84.0,69.0
15,M08,S1,13,tabr,33.0,18.0,-15.0
15,M08,S1,42,tabr,15.0,15.0,0.0
15,M08,S1,2026,tabr,14.0,12.0,-2.0
15,M08,S1,3407,tabr,11.0,11.0,0.0
15,M08,S1,7777,tabr,15.0,32.0,17.0
15,M08,S2,13,tabr,33.0,15.0,-18.0
15,M08,S2,42,tabr,15.0,15.0,0.0
15,M08,S2,2026,tabr,14.0,12.0,-2.0
15,M08,S2,3407,tabr,11.0,10.0,-1.0
15,M08,S2,7777,tabr,15.0,22.0,7.0
15,M08,S3,13,tabr,33.0,18.0,-15.0
15,M08,S3,42,tabr,15.0,14.0,-1.0
15,M08,S3,2026,tabr,14.0,12.0,-2.0
15,M08,S3,3407,tabr,11.0,10.0,-1.0
15,M08,S3,7777,tabr,15.0,23.0,8.0
15,M08,S4,13,tabr,33.0,18.0,-15.0
15,M08,S4,42,tabr,15.0,14.0,-1.0
15,M08,S4,2026,tabr,14.0,12.0,-2.0
15,M08,S4,3407,tabr,11.0,10.0,-1.0
15,M08,S4,7777,tabr,15.0,23.0,8.0
15,M08,S5,13,tabr,33.0,18.0,-15.0
15,M08,S5,42,tabr,15.0,14.0,-1.0
15,M08,S5,2026,tabr,14.0,12.0,-2.0
15,M08,S5,3407,tabr,11.0,10.0,-1.0
15,M08,S5,7777,tabr,15.0,24.0,9.0
15,M09,S1,13,tabr,33.0,4.0,-29.0
15,M09,S1,42,tabr,15.0,15.0,0.0
15,M09,S1,2026,tabr,14.0,12.0,-2.0
15,M09,S1,3407,tabr,11.0,27.0,16.0
15,M09,S1,7777,tabr,15.0,26.0,11.0
15,M09,S2,13,tabr,33.0,4.0,-29.0
15,M09,S2,42,tabr,15.0,11.0,-4.0
15,M09,S2,2026,tabr,14.0,16.0,2.0
15,M09,S2,3407,tabr,11.0,20.0,9.0
15,M09,S2,7777,tabr,15.0,24.0,9.0
15,M09,S3,13,tabr,33.0,5.0,-28.0
15,M09,S3,42,tabr,15.0,15.0,0.0
15,M09,S3,2026,tabr,14.0,27.0,13.0
15,M09,S3,3407,tabr,11.0,14.0,3.0
15,M09,S3,7777,tabr,15.0,50.0,35.0
15,M09,S4,13,tabr,33.0,31.0,-2.0
15,M09,S4,42,tabr,15.0,11.0,-4.0
15,M09,S4,2026,tabr,14.0,19.0,5.0
15,M09,S4,3407,tabr,11.0,14.0,3.0
15,M09,S4,7777,tabr,15.0,32.0,17.0
15,M09,S5,13,tabr,33.0,9.0,-24.0
15,M09,S5,42,tabr,15.0,23.0,8.0
15,M09,S5,2026,tabr,14.0,16.0,2.0
15,M09,S5,3407,tabr,11.0,13.0,2.0
15,M09,S5,7777,tabr,15.0,20.0,5.0
15,M10,S1,13,tabr,13.0,12.0,-1.0
15,M10,S1,42,tabr,14.0,20.0,6.0
15,M10,S1,2026,tabr,12.0,15.0,3.0
15,M10,S1,3407,tabr,11.0,10.0,-1.0
15,M10,S1,7777,tabr,16.0,17.0,1.0
15,M10,S2,13,tabr,13.0,29.0,16.0
15,M10,S2,42,tabr,14.0,20.0,6.0
15,M10,S2,2026,tabr,12.0,35.0,23.0
15,M10,S2,3407,tabr,11.0,18.0,7.0
15,M10,S2,7777,tabr,16.0,28.0,12.0
15,M10,S3,13,tabr,13.0,30.0,17.0
15,M10,S3,42,tabr,14.0,37.0,23.0
15,M10,S3,2026,tabr,12.0,31.0,19.0
15,M10,S3,3407,tabr,11.0,15.0,4.0
15,M10,S3,7777,tabr,16.0,39.0,23.0
15,M10,S4,13,tabr,13.0,28.0,15.0
15,M10,S4,42,tabr,14.0,27.0,13.0
15,M10,S4,2026,tabr,12.0,36.0,24.0
15,M10,S4,3407,tabr,11.0,20.0,9.0
15,M10,S4,7777,tabr,16.0,19.0,3.0
15,M10,S5,13,tabr,13.0,21.0,8.0
15,M10,S5,42,tabr,14.0,38.0,24.0
15,M10,S5,2026,tabr,12.0,21.0,9.0
15,M10,S5,3407,tabr,11.0,21.0,10.0
15,M10,S5,7777,tabr,16.0,16.0,0.0
15,M11,S1,13,tabr,33.0,18.0,-15.0
15,M11,S1,42,tabr,15.0,19.0,4.0
15,M11,S1,2026,tabr,14.0,23.0,9.0
15,M11,S1,3407,tabr,11.0,20.0,9.0
15,M11,S1,7777,tabr,15.0,19.0,4.0
15,M11,S2,13,tabr,33.0,18.0,-15.0
15,M11,S2,42,tabr,15.0,18.0,3.0
15,M11,S2,2026,tabr,14.0,27.0,13.0
15,M11,S2,3407,tabr,11.0,29.0,18.0
15,M11,S2,7777,tabr,15.0,17.0,2.0
15,M11,S3,13,tabr,33.0,10.0,-23.0
15,M11,S3,42,tabr,15.0,10.0,-5.0
15,M11,S3,2026,tabr,14.0,41.0,27.0
15,M11,S3,3407,tabr,11.0,45.0,34.0
15,M11,S3,7777,tabr,15.0,16.0,1.0
15,M11,S4,13,tabr,33.0,1.0,-32.0
15,M11,S4,42,tabr,15.0,4.0,-11.0
15,M11,S4,2026,tabr,14.0,6.0,-8.0
15,M11,S4,3407,tabr,11.0,1.0,-10.0
15,M11,S4,7777,tabr,15.0,5.0,-10.0
15,M11,S5,13,tabr,33.0,2.0,-31.0
15,M11,S5,42,tabr,15.0,2.0,-13.0
15,M11,S5,2026,tabr,14.0,1.0,-13.0
15,M11,S5,3407,tabr,11.0,2.0,-9.0
15,M11,S5,7777,tabr,15.0,2.0,-13.0
16,M01,S1,13,tabr,26.0,13.0,-13.0
16,M01,S1,42,tabr,5.0,11.0,6.0
16,M01,S1,2026,tabr,5.0,15.0,10.0
16,M01,S1,3407,tabr,28.0,13.0,-15.0
16,M01,S1,7777,tabr,7.0,4.0,-3.0
16,M01,S2,13,tabr,26.0,25.0,-1.0
16,M01,S2,42,tabr,5.0,31.0,26.0
16,M01,S2,2026,tabr,5.0,16.0,11.0
16,M01,S2,3407,tabr,28.0,15.0,-13.0
16,M01,S2,7777,tabr,7.0,4.0,-3.0
16,M01,S3,13,tabr,26.0,8.0,-18.0
16,M01,S3,42,tabr,5.0,19.0,14.0
16,M01,S3,2026,tabr,5.0,12.0,7.0
16,M01,S3,3407,tabr,28.0,15.0,-13.0
16,M01,S3,7777,tabr,7.0,15.0,8.0
16,M01,S4,13,tabr,26.0,12.0,-14.0
16,M01,S4,42,tabr,5.0,17.0,12.0
16,M01,S4,2026,tabr,5.0,21.0,16.0
16,M01,S4,3407,tabr,28.0,47.0,19.0
16,M01,S4,7777,tabr,7.0,3.0,-4.0
16,M01,S5,13,tabr,26.0,1.0,-25.0
16,M01,S5,42,tabr,5.0,2.0,-3.0
16,M01,S5,2026,tabr,5.0,2.0,-3.0
16,M01,S5,3407,tabr,28.0,5.0,-23.0
16,M01,S5,7777,tabr,7.0,3.0,-4.0
16,M02,S1,13,tabr,26.0,16.0,-10.0
16,M02,S1,42,tabr,5.0,30.0,25.0
16,M02,S1,2026,tabr,5.0,8.0,3.0
16,M02,S1,3407,tabr,28.0,11.0,-17.0
16,M02,S1,7777,tabr,7.0,4.0,-3.0
16,M02,S2,13,tabr,26.0,16.0,-10.0
16,M02,S2,42,tabr,5.0,20.0,15.0
16,M02,S2,2026,tabr,5.0,8.0,3.0
16,M02,S2,3407,tabr,28.0,13.0,-15.0
16,M02,S2,7777,tabr,7.0,6.0,-1.0
16,M02,S3,13,tabr,26.0,16.0,-10.0
16,M02,S3,42,tabr,5.0,32.0,27.0
16,M02,S3,2026,tabr,5.0,11.0,6.0
